event_id,date_utc,fetch_date,season_type,home_team,away_team,home_points,away_points,played,status_detail
401584148,2023-11-29T03:00Z,2023-11-28,2,Sacramento Kings,Golden State Warriors,124,123,True,Final
401584886,2023-11-30T00:00Z,2023-11-29,2,Detroit Pistons,Los Angeles Lakers,107,133,True,Final
401584887,2023-11-30T00:00Z,2023-11-29,2,Orlando Magic,Washington Wizards,139,120,True,Final
401584888,2023-11-30T00:30Z,2023-11-29,2,Toronto Raptors,Phoenix Suns,112,105,True,Final
401584889,2023-11-30T01:00Z,2023-11-29,2,Memphis Grizzlies,Utah Jazz,105,91,True,Final
401584890,2023-11-30T01:00Z,2023-11-29,2,New Orleans Pelicans,Philadelphia 76ers,124,114,True,Final
401584891,2023-11-30T02:00Z,2023-11-29,2,Denver Nuggets,Houston Rockets,134,124,True,Final
401584892,2023-11-30T03:00Z,2023-11-29,2,Sacramento Kings,LA Clippers,117,131,True,Final
401584893,2023-12-01T00:00Z,2023-11-30,2,Cleveland Cavaliers,Portland Trail Blazers,95,103,True,Final
401584894,2023-12-01T00:30Z,2023-11-30,2,Brooklyn Nets,Charlotte Hornets,128,129,True,Final
401584895,2023-12-01T00:30Z,2023-11-30,2,Miami Heat,Indiana Pacers,142,132,True,Final
401584896,2023-12-01T00:30Z,2023-11-30,2,New York Knicks,Detroit Pistons,118,112,True,Final
401584897,2023-12-01T01:00Z,2023-11-30,2,Chicago Bulls,Milwaukee Bucks,120,113,True,Final/OT
401584898,2023-12-01T01:00Z,2023-11-30,2,Minnesota Timberwolves,Utah Jazz,101,90,True,Final
401584899,2023-12-01T01:00Z,2023-11-30,2,Oklahoma City Thunder,Los Angeles Lakers,133,110,True,Final
401584900,2023-12-01T01:00Z,2023-11-30,2,San Antonio Spurs,Atlanta Hawks,135,137,True,Final
401584901,2023-12-01T03:00Z,2023-11-30,2,Golden State Warriors,LA Clippers,120,114,True,Final
401584902,2023-12-02T00:00Z,2023-12-01,2,Orlando Magic,Washington Wizards,130,125,True,Final
401584903,2023-12-02T00:30Z,2023-12-01,2,Boston Celtics,Philadelphia 76ers,125,119,True,Final
401584904,2023-12-02T00:30Z,2023-12-01,2,Toronto Raptors,New York Knicks,106,119,True,Final
401584905,2023-12-02T00:30Z,2023-12-01,2,Dallas Mavericks,Memphis Grizzlies,94,108,True,Final
401584906,2023-12-02T01:00Z,2023-12-01,2,New Orleans Pelicans,San Antonio Spurs,121,106,True,Final
401584907,2023-12-02T03:00Z,2023-12-01,2,Phoenix Suns,Denver Nuggets,111,119,True,Final
401584908,2023-12-02T21:00Z,2023-12-02,2,LA Clippers,Golden State Warriors,113,112,True,Final
401584909,2023-12-02T22:00Z,2023-12-02,2,Charlotte Hornets,Minnesota Timberwolves,117,123,True,Final
401584910,2023-12-03T00:00Z,2023-12-02,2,Brooklyn Nets,Orlando Magic,129,101,True,Final
401584911,2023-12-03T00:00Z,2023-12-02,2,Detroit Pistons,Cleveland Cavaliers,101,110,True,Final
401584912,2023-12-03T01:00Z,2023-12-02,2,Miami Heat,Indiana Pacers,129,144,True,Final
401584913,2023-12-03T01:00Z,2023-12-02,2,Chicago Bulls,New Orleans Pelicans,124,118,True,Final
401584914,2023-12-03T01:00Z,2023-12-02,2,Milwaukee Bucks,Atlanta Hawks,132,121,True,Final
401584915,2023-12-03T02:00Z,2023-12-02,2,Dallas Mavericks,Oklahoma City Thunder,120,126,True,Final
401584916,2023-12-03T02:00Z,2023-12-02,2,Phoenix Suns,Memphis Grizzlies,116,109,True,Final
401584917,2023-12-03T02:30Z,2023-12-02,2,Utah Jazz,Portland Trail Blazers,118,113,True,Final/OT
401584918,2023-12-03T03:00Z,2023-12-02,2,Sacramento Kings,Denver Nuggets,123,117,True,Final
401584919,2023-12-03T03:30Z,2023-12-02,2,Los Angeles Lakers,Houston Rockets,107,97,True,Final
401607491,2023-12-05T00:30Z,2023-12-04,2,Indiana Pacers,Boston Celtics,122,112,True,Final
401607492,2023-12-05T03:00Z,2023-12-04,2,Sacramento Kings,New Orleans Pelicans,117,127,True,Final
401607489,2023-12-06T00:30Z,2023-12-05,2,Milwaukee Bucks,New York Knicks,146,122,True,Final
401607490,2023-12-06T03:00Z,2023-12-05,2,Los Angeles Lakers,Phoenix Suns,106,103,True,Final
401616459,2023-12-07T00:00Z,2023-12-06,2,Cleveland Cavaliers,Orlando Magic,121,111,True,Final
401616460,2023-12-07T00:00Z,2023-12-06,2,Detroit Pistons,Memphis Grizzlies,102,116,True,Final
401616462,2023-12-07T00:00Z,2023-12-06,2,Washington Wizards,Philadelphia 76ers,126,131,True,Final
401616461,2023-12-07T00:30Z,2023-12-06,2,Toronto Raptors,Miami Heat,103,112,True,Final
401616463,2023-12-07T00:30Z,2023-12-06,2,Atlanta Hawks,Brooklyn Nets,113,114,True,Final
401616464,2023-12-07T00:30Z,2023-12-06,2,Minnesota Timberwolves,San Antonio Spurs,102,94,True,Final
401616465,2023-12-07T01:00Z,2023-12-06,2,Chicago Bulls,Charlotte Hornets,111,100,True,Final
401616466,2023-12-07T01:00Z,2023-12-06,2,Houston Rockets,Oklahoma City Thunder,110,101,True,Final
401616467,2023-12-07T01:30Z,2023-12-06,2,Dallas Mavericks,Utah Jazz,147,97,True,Final
401616468,2023-12-07T03:00Z,2023-12-06,2,Golden State Warriors,Portland Trail Blazers,110,106,True,Final
401616469,2023-12-07T03:00Z,2023-12-06,2,LA Clippers,Denver Nuggets,111,102,True,Final
401607494,2023-12-07T22:00Z,2023-12-07,2,Milwaukee Bucks,Indiana Pacers,119,128,True,Final
401607493,2023-12-08T02:00Z,2023-12-07,2,Los Angeles Lakers,New Orleans Pelicans,133,89,True,Final
401616470,2023-12-09T00:00Z,2023-12-08,2,Charlotte Hornets,Toronto Raptors,119,116,True,Final
401616471,2023-12-09T00:00Z,2023-12-08,2,Orlando Magic,Detroit Pistons,123,91,True,Final
401616472,2023-12-09T00:00Z,2023-12-08,2,Philadelphia 76ers,Atlanta Hawks,125,114,True,Final
401616473,2023-12-09T00:30Z,2023-12-08,2,Brooklyn Nets,Washington Wizards,124,97,True,Final
401617579,2023-12-09T00:30Z,2023-12-08,2,Boston Celtics,New York Knicks,133,123,True,Final
401616474,2023-12-09T01:00Z,2023-12-08,2,Miami Heat,Cleveland Cavaliers,99,111,True,Final
401616475,2023-12-09T01:00Z,2023-12-08,2,Memphis Grizzlies,Minnesota Timberwolves,103,127,True,Final
401616476,2023-12-09T01:00Z,2023-12-08,2,Oklahoma City Thunder,Golden State Warriors,138,136,True,Final/OT
401616477,2023-12-09T01:30Z,2023-12-08,2,San Antonio Spurs,Chicago Bulls,112,121,True,Final
401616478,2023-12-09T02:00Z,2023-12-08,2,Denver Nuggets,Houston Rockets,106,114,True,Final
401617581,2023-12-09T02:00Z,2023-12-08,2,Phoenix Suns,Sacramento Kings,106,114,True,Final
401616479,2023-12-09T03:00Z,2023-12-08,2,Utah Jazz,LA Clippers,103,117,True,Final
401616480,2023-12-09T03:00Z,2023-12-08,2,Portland Trail Blazers,Dallas Mavericks,112,125,True,Final
401607495,2023-12-10T01:30Z,2023-12-09,2,Los Angeles Lakers,Indiana Pacers,123,109,True,Final
401584920,2023-12-12T00:00Z,2023-12-11,2,Charlotte Hornets,Miami Heat,114,116,True,Final
401584921,2023-12-12T00:00Z,2023-12-11,2,Detroit Pistons,Indiana Pacers,123,131,True,Final
401584922,2023-12-12T00:00Z,2023-12-11,2,Orlando Magic,Cleveland Cavaliers,104,94,True,Final
401584923,2023-12-12T00:00Z,2023-12-11,2,Philadelphia 76ers,Washington Wizards,146,101,True,Final
401584924,2023-12-12T00:30Z,2023-12-11,2,Atlanta Hawks,Denver Nuggets,122,129,True,Final
401584925,2023-12-12T00:30Z,2023-12-11,2,New York Knicks,Toronto Raptors,136,130,True,Final
401584926,2023-12-12T01:00Z,2023-12-11,2,Houston Rockets,San Antonio Spurs,93,82,True,Final
401584927,2023-12-12T01:00Z,2023-12-11,2,Memphis Grizzlies,Dallas Mavericks,113,120,True,Final
401584928,2023-12-12T01:00Z,2023-12-11,2,Milwaukee Bucks,Chicago Bulls,133,129,True,Final/OT
401584929,2023-12-12T01:00Z,2023-12-11,2,New Orleans Pelicans,Minnesota Timberwolves,121,107,True,Final
401584930,2023-12-12T01:00Z,2023-12-11,2,Oklahoma City Thunder,Utah Jazz,134,120,True,Final
401584931,2023-12-12T03:00Z,2023-12-11,2,Sacramento Kings,Brooklyn Nets,131,118,True,Final
401584932,2023-12-12T03:30Z,2023-12-11,2,LA Clippers,Portland Trail Blazers,132,127,True,Final
401584933,2023-12-13T00:30Z,2023-12-12,2,Boston Celtics,Cleveland Cavaliers,120,113,True,Final
401584934,2023-12-13T00:30Z,2023-12-12,2,Dallas Mavericks,Los Angeles Lakers,127,125,True,Final
401584935,2023-12-13T01:00Z,2023-12-12,2,Chicago Bulls,Denver Nuggets,106,114,True,Final
401584936,2023-12-13T03:00Z,2023-12-12,2,Phoenix Suns,Golden State Warriors,119,116,True,Final
401584937,2023-12-13T03:30Z,2023-12-12,2,LA Clippers,Sacramento Kings,119,99,True,Final
401584938,2023-12-14T00:00Z,2023-12-13,2,Detroit Pistons,Philadelphia 76ers,111,129,True,Final
401584939,2023-12-14T00:00Z,2023-12-13,2,Washington Wizards,New Orleans Pelicans,122,142,True,Final
401584940,2023-12-14T00:30Z,2023-12-13,2,Miami Heat,Charlotte Hornets,115,104,True,Final
401584941,2023-12-14T00:30Z,2023-12-13,2,Toronto Raptors,Atlanta Hawks,135,128,True,Final
401584942,2023-12-14T01:00Z,2023-12-13,2,Houston Rockets,Memphis Grizzlies,117,104,True,Final
401584943,2023-12-14T01:00Z,2023-12-13,2,Milwaukee Bucks,Indiana Pacers,140,126,True,Final
401584944,2023-12-14T01:00Z,2023-12-13,2,San Antonio Spurs,Los Angeles Lakers,119,122,True,Final
401584945,2023-12-14T02:00Z,2023-12-13,2,Phoenix Suns,Brooklyn Nets,112,116,True,Final
401584946,2023-12-14T02:00Z,2023-12-13,2,Utah Jazz,New York Knicks,117,113,True,Final
401584947,2023-12-15T00:30Z,2023-12-14,2,Boston Celtics,Cleveland Cavaliers,116,107,True,Final
401584948,2023-12-15T00:30Z,2023-12-14,2,Miami Heat,Chicago Bulls,116,124,True,Final
401584949,2023-12-15T01:30Z,2023-12-14,2,Dallas Mavericks,Minnesota Timberwolves,101,119,True,Final
401584950,2023-12-15T02:00Z,2023-12-14,2,Denver Nuggets,Brooklyn Nets,124,101,True,Final
401584951,2023-12-15T03:00Z,2023-12-14,2,Portland Trail Blazers,Utah Jazz,114,122,True,Final
401584952,2023-12-15T03:00Z,2023-12-14,2,Sacramento Kings,Oklahoma City Thunder,128,123,True,Final
401584953,2023-12-15T03:30Z,2023-12-14,2,LA Clippers,Golden State Warriors,121,113,True,Final
401584954,2023-12-16T00:00Z,2023-12-15,2,Charlotte Hornets,New Orleans Pelicans,107,112,True,Final
401584955,2023-12-16T00:00Z,2023-12-15,2,Philadelphia 76ers,Detroit Pistons,124,92,True,Final
401584956,2023-12-16T00:00Z,2023-12-15,2,Washington Wizards,Indiana Pacers,137,123,True,Final
401584957,2023-12-16T00:30Z,2023-12-15,2,Boston Celtics,Orlando Magic,128,111,True,Final
401584958,2023-12-16T00:30Z,2023-12-15,2,Toronto Raptors,Atlanta Hawks,104,125,True,Final
401584959,2023-12-16T00:30Z,2023-12-15,2,San Antonio Spurs,Los Angeles Lakers,129,115,True,Final
401584960,2023-12-16T01:00Z,2023-12-15,2,Memphis Grizzlies,Houston Rockets,96,103,True,Final
401584961,2023-12-16T03:00Z,2023-12-15,2,Phoenix Suns,New York Knicks,122,139,True,Final
401584962,2023-12-16T23:00Z,2023-12-16,2,Milwaukee Bucks,Detroit Pistons,146,114,True,Final
401584963,2023-12-17T00:00Z,2023-12-16,2,Charlotte Hornets,Philadelphia 76ers,82,135,True,Final
401584964,2023-12-17T00:30Z,2023-12-16,2,Cleveland Cavaliers,Atlanta Hawks,127,119,True,Final
401584965,2023-12-17T01:00Z,2023-12-16,2,Miami Heat,Chicago Bulls,118,116,True,Final
401584966,2023-12-17T01:00Z,2023-12-16,2,Minnesota Timberwolves,Indiana Pacers,127,109,True,Final
401584967,2023-12-17T01:30Z,2023-12-16,2,Golden State Warriors,Brooklyn Nets,124,120,True,Final
401584968,2023-12-17T02:00Z,2023-12-16,2,Denver Nuggets,Oklahoma City Thunder,117,118,True,Final
401584969,2023-12-17T02:00Z,2023-12-16,2,Portland Trail Blazers,Dallas Mavericks,120,131,True,Final
401584970,2023-12-17T03:00Z,2023-12-16,2,Sacramento Kings,Utah Jazz,125,104,True,Final
401584971,2023-12-17T03:30Z,2023-12-16,2,LA Clippers,New York Knicks,144,122,True,Final
401584972,2023-12-17T20:00Z,2023-12-17,2,Boston Celtics,Orlando Magic,114,97,True,Final
401584973,2023-12-17T20:30Z,2023-12-17,2,San Antonio Spurs,New Orleans Pelicans,110,146,True,Final
401584974,2023-12-18T00:00Z,2023-12-17,2,Milwaukee Bucks,Houston Rockets,128,119,True,Final
401584975,2023-12-18T01:00Z,2023-12-17,2,Phoenix Suns,Washington Wizards,112,108,True,Final
401584976,2023-12-18T02:00Z,2023-12-17,2,Portland Trail Blazers,Golden State Warriors,114,118,True,Final
401584977,2023-12-19T00:00Z,2023-12-18,2,Cleveland Cavaliers,Houston Rockets,135,130,True,Final/OT
401584978,2023-12-19T00:00Z,2023-12-18,2,Indiana Pacers,LA Clippers,127,151,True,Final
401584979,2023-12-19T00:00Z,2023-12-18,2,Philadelphia 76ers,Chicago Bulls,104,108,True,Final
401584980,2023-12-19T00:30Z,2023-12-18,2,Atlanta Hawks,Detroit Pistons,130,124,True,Final
401584981,2023-12-19T00:30Z,2023-12-18,2,Miami Heat,Minnesota Timberwolves,108,112,True,Final
401584982,2023-12-19T00:30Z,2023-12-18,2,Toronto Raptors,Charlotte Hornets,114,99,True,Final
401584983,2023-12-19T01:00Z,2023-12-18,2,Oklahoma City Thunder,Memphis Grizzlies,116,97,True,Final
401584984,2023-12-19T02:00Z,2023-12-18,2,Denver Nuggets,Dallas Mavericks,130,104,True,Final
401584985,2023-12-19T02:00Z,2023-12-18,2,Utah Jazz,Brooklyn Nets,125,108,True,Final
401584986,2023-12-19T03:00Z,2023-12-18,2,Sacramento Kings,Washington Wizards,143,131,True,Final
401584987,2023-12-19T03:30Z,2023-12-18,2,Los Angeles Lakers,New York Knicks,109,114,True,Final
401584988,2023-12-20T00:30Z,2023-12-19,2,New Orleans Pelicans,Memphis Grizzlies,113,115,True,Final
401584989,2023-12-20T01:00Z,2023-12-19,2,Milwaukee Bucks,San Antonio Spurs,132,119,True,Final
401584990,2023-12-20T03:00Z,2023-12-19,2,Golden State Warriors,Boston Celtics,132,126,True,Final/OT
401584991,2023-12-20T03:00Z,2023-12-19,2,Portland Trail Blazers,Phoenix Suns,109,104,True,Final
401584992,2023-12-21T00:00Z,2023-12-20,2,Cleveland Cavaliers,Utah Jazz,124,116,True,Final
401584993,2023-12-21T00:00Z,2023-12-20,2,Indiana Pacers,Charlotte Hornets,144,113,True,Final
401584994,2023-12-21T00:00Z,2023-12-20,2,Orlando Magic,Miami Heat,106,115,True,Final
401584995,2023-12-21T00:00Z,2023-12-20,2,Philadelphia 76ers,Minnesota Timberwolves,127,113,True,Final
401584996,2023-12-21T00:30Z,2023-12-20,2,Brooklyn Nets,New York Knicks,102,121,True,Final
401584997,2023-12-21T00:30Z,2023-12-20,2,Toronto Raptors,Denver Nuggets,104,113,True,Final
401584998,2023-12-21T01:00Z,2023-12-20,2,Chicago Bulls,Los Angeles Lakers,124,108,True,Final
401584999,2023-12-21T01:00Z,2023-12-20,2,Houston Rockets,Atlanta Hawks,127,134,True,Final
401585000,2023-12-21T01:30Z,2023-12-20,2,Dallas Mavericks,LA Clippers,111,120,True,Final
401585001,2023-12-21T03:00Z,2023-12-20,2,Sacramento Kings,Boston Celtics,119,144,True,Final
401585002,2023-12-22T00:00Z,2023-12-21,2,Detroit Pistons,Utah Jazz,111,119,True,Final
401585003,2023-12-22T00:30Z,2023-12-21,2,Cleveland Cavaliers,New Orleans Pelicans,104,123,True,Final
401585004,2023-12-22T01:00Z,2023-12-21,2,Chicago Bulls,San Antonio Spurs,114,95,True,Final
401585005,2023-12-22T01:00Z,2023-12-21,2,Memphis Grizzlies,Indiana Pacers,116,103,True,Final
401585006,2023-12-22T01:00Z,2023-12-21,2,Milwaukee Bucks,Orlando Magic,118,114,True,Final
401585007,2023-12-22T01:00Z,2023-12-21,2,Oklahoma City Thunder,LA Clippers,134,115,True,Final
401585008,2023-12-22T02:00Z,2023-12-21,2,Minnesota Timberwolves,Los Angeles Lakers,118,111,True,Final
401585009,2023-12-22T03:00Z,2023-12-21,2,Portland Trail Blazers,Washington Wizards,117,118,True,Final
401585010,2023-12-23T00:00Z,2023-12-22,2,Philadelphia 76ers,Toronto Raptors,121,111,True,Final
401585011,2023-12-23T00:30Z,2023-12-22,2,Brooklyn Nets,Denver Nuggets,117,122,True,Final
401585012,2023-12-23T01:00Z,2023-12-22,2,Miami Heat,Atlanta Hawks,122,113,True,Final
401585013,2023-12-23T01:00Z,2023-12-22,2,Houston Rockets,Dallas Mavericks,122,96,True,Final
401585015,2023-12-23T03:00Z,2023-12-22,2,Sacramento Kings,Phoenix Suns,120,105,True,Final
401585014,2023-12-23T03:18Z,2023-12-22,2,Golden State Warriors,Washington Wizards,129,118,True,Final
401585016,2023-12-23T17:30Z,2023-12-23,2,New York Knicks,Milwaukee Bucks,111,130,True,Final
401585017,2023-12-23T20:30Z,2023-12-23,2,LA Clippers,Boston Celtics,108,145,True,Final
401585018,2023-12-24T00:00Z,2023-12-23,2,Charlotte Hornets,Denver Nuggets,95,102,True,Final
401585019,2023-12-24T00:00Z,2023-12-23,2,Indiana Pacers,Orlando Magic,110,117,True,Final
401585020,2023-12-24T00:00Z,2023-12-23,2,New Orleans Pelicans,Houston Rockets,104,106,True,Final
401585021,2023-12-24T00:30Z,2023-12-23,2,Atlanta Hawks,Memphis Grizzlies,119,125,True,Final
401585022,2023-12-24T00:30Z,2023-12-23,2,Brooklyn Nets,Detroit Pistons,126,115,True,Final
401585023,2023-12-24T00:30Z,2023-12-23,2,Toronto Raptors,Utah Jazz,119,126,True,Final
401585024,2023-12-24T01:00Z,2023-12-23,2,Chicago Bulls,Cleveland Cavaliers,95,109,True,Final
401585025,2023-12-24T01:00Z,2023-12-23,2,Oklahoma City Thunder,Los Angeles Lakers,120,129,True,Final
401585026,2023-12-24T01:30Z,2023-12-23,2,Dallas Mavericks,San Antonio Spurs,144,119,True,Final
401585027,2023-12-24T01:30Z,2023-12-23,2,Golden State Warriors,Portland Trail Blazers,126,106,True,Final
401585028,2023-12-24T03:00Z,2023-12-23,2,Sacramento Kings,Minnesota Timberwolves,98,110,True,Final
401585029,2023-12-25T17:00Z,2023-12-25,2,New York Knicks,Milwaukee Bucks,129,122,True,Final
401585030,2023-12-25T19:30Z,2023-12-25,2,Denver Nuggets,Golden State Warriors,120,114,True,Final
401585031,2023-12-25T22:00Z,2023-12-25,2,Los Angeles Lakers,Boston Celtics,115,126,True,Final
401585032,2023-12-26T01:00Z,2023-12-25,2,Miami Heat,Philadelphia 76ers,119,113,True,Final
401585033,2023-12-26T03:43Z,2023-12-25,2,Phoenix Suns,Dallas Mavericks,114,128,True,Final
401585034,2023-12-27T00:00Z,2023-12-26,2,Detroit Pistons,Brooklyn Nets,112,118,True,Final
401585035,2023-12-27T00:00Z,2023-12-26,2,Washington Wizards,Orlando Magic,119,127,True,Final
401585036,2023-12-27T01:00Z,2023-12-26,2,Chicago Bulls,Atlanta Hawks,118,113,True,Final
401585037,2023-12-27T01:00Z,2023-12-26,2,Houston Rockets,Indiana Pacers,117,123,True,Final
401585038,2023-12-27T01:00Z,2023-12-26,2,New Orleans Pelicans,Memphis Grizzlies,115,116,True,Final/OT
401585039,2023-12-27T01:00Z,2023-12-26,2,Oklahoma City Thunder,Minnesota Timberwolves,129,106,True,Final
401585040,2023-12-27T01:00Z,2023-12-26,2,San Antonio Spurs,Utah Jazz,118,130,True,Final
401585041,2023-12-27T03:00Z,2023-12-26,2,Portland Trail Blazers,Sacramento Kings,130,113,True,Final
401585042,2023-12-27T03:30Z,2023-12-26,2,LA Clippers,Charlotte Hornets,113,104,True,Final
401585043,2023-12-28T00:00Z,2023-12-27,2,Orlando Magic,Philadelphia 76ers,92,112,True,Final
401585044,2023-12-28T00:00Z,2023-12-27,2,Washington Wizards,Toronto Raptors,102,132,True,Final
401585045,2023-12-28T00:30Z,2023-12-27,2,Brooklyn Nets,Milwaukee Bucks,122,144,True,Final
401585046,2023-12-28T01:00Z,2023-12-27,2,Houston Rockets,Phoenix Suns,113,129,True,Final
401585047,2023-12-28T01:00Z,2023-12-27,2,Oklahoma City Thunder,New York Knicks,129,120,True,Final
401585048,2023-12-28T01:30Z,2023-12-27,2,Dallas Mavericks,Cleveland Cavaliers,110,113,True,Final
401585049,2023-12-29T00:30Z,2023-12-28,2,Boston Celtics,Detroit Pistons,128,122,True,Final/OT
401585050,2023-12-29T01:00Z,2023-12-28,2,Chicago Bulls,Indiana Pacers,104,120,True,Final
401585051,2023-12-29T01:00Z,2023-12-28,2,Minnesota Timberwolves,Dallas Mavericks,118,110,True,Final
401585052,2023-12-29T01:00Z,2023-12-28,2,New Orleans Pelicans,Utah Jazz,112,105,True,Final
401585053,2023-12-29T02:00Z,2023-12-28,2,Denver Nuggets,Memphis Grizzlies,142,105,True,Final
401585054,2023-12-29T03:00Z,2023-12-28,2,Golden State Warriors,Miami Heat,102,114,True,Final
401585055,2023-12-29T03:00Z,2023-12-28,2,Portland Trail Blazers,San Antonio Spurs,105,118,True,Final
401585056,2023-12-29T03:30Z,2023-12-28,2,Los Angeles Lakers,Charlotte Hornets,133,112,True,Final
401585057,2023-12-30T00:00Z,2023-12-29,2,Orlando Magic,New York Knicks,117,108,True,Final
401585058,2023-12-30T00:00Z,2023-12-29,2,Washington Wizards,Brooklyn Nets,110,104,True,Final
401585059,2023-12-30T00:30Z,2023-12-29,2,Atlanta Hawks,Sacramento Kings,110,117,True,Final
401585060,2023-12-30T00:30Z,2023-12-29,2,Boston Celtics,Toronto Raptors,120,118,True,Final
401585061,2023-12-30T00:30Z,2023-12-29,2,Cleveland Cavaliers,Milwaukee Bucks,111,119,True,Final
401585062,2023-12-30T01:00Z,2023-12-29,2,Houston Rockets,Philadelphia 76ers,127,131,True,Final
401585063,2023-12-30T02:00Z,2023-12-29,2,Denver Nuggets,Oklahoma City Thunder,93,119,True,Final
401585064,2023-12-30T02:00Z,2023-12-29,2,Phoenix Suns,Charlotte Hornets,133,119,True,Final
401585065,2023-12-30T03:00Z,2023-12-29,2,Portland Trail Blazers,San Antonio Spurs,134,128,True,Final
401585066,2023-12-30T03:30Z,2023-12-29,2,LA Clippers,Memphis Grizzlies,117,106,True,Final
401585067,2023-12-30T22:00Z,2023-12-30,2,Utah Jazz,Miami Heat,117,109,True,Final
401585068,2023-12-30T23:00Z,2023-12-30,2,Detroit Pistons,Toronto Raptors,129,127,True,Final
401585069,2023-12-31T00:00Z,2023-12-30,2,Indiana Pacers,New York Knicks,140,126,True,Final
401585070,2023-12-31T01:00Z,2023-12-30,2,Chicago Bulls,Philadelphia 76ers,105,92,True,Final
401585071,2023-12-31T01:00Z,2023-12-30,2,Minnesota Timberwolves,Los Angeles Lakers,108,106,True,Final
401585072,2023-12-31T01:30Z,2023-12-30,2,Golden State Warriors,Dallas Mavericks,122,132,True,Final
401585073,2023-12-31T20:00Z,2023-12-31,2,Washington Wizards,Atlanta Hawks,126,130,True,Final
401585074,2024-01-01T00:00Z,2023-12-31,2,New Orleans Pelicans,Los Angeles Lakers,129,109,True,Final
401585075,2024-01-01T00:00Z,2023-12-31,2,Oklahoma City Thunder,Brooklyn Nets,124,108,True,Final
401585076,2024-01-01T00:00Z,2023-12-31,2,San Antonio Spurs,Boston Celtics,101,134,True,Final
401585077,2024-01-01T01:00Z,2023-12-31,2,Memphis Grizzlies,Sacramento Kings,92,123,True,Final
401585078,2024-01-01T01:00Z,2023-12-31,2,Phoenix Suns,Orlando Magic,112,107,True,Final
401585079,2024-01-01T20:00Z,2024-01-01,2,New York Knicks,Minnesota Timberwolves,112,106,True,Final
401585080,2024-01-02T00:30Z,2024-01-01,2,Toronto Raptors,Cleveland Cavaliers,124,121,True,Final
401585081,2024-01-02T01:00Z,2024-01-01,2,Houston Rockets,Detroit Pistons,136,113,True,Final
401585082,2024-01-02T01:00Z,2024-01-01,2,Milwaukee Bucks,Indiana Pacers,113,122,True,Final
401585083,2024-01-02T02:00Z,2024-01-01,2,Denver Nuggets,Charlotte Hornets,111,93,True,Final
401585084,2024-01-02T02:00Z,2024-01-01,2,Phoenix Suns,Portland Trail Blazers,109,88,True,Final
401585085,2024-01-02T02:00Z,2024-01-01,2,Utah Jazz,Dallas Mavericks,127,90,True,Final
401585086,2024-01-02T03:30Z,2024-01-01,2,LA Clippers,Miami Heat,121,104,True,Final
401585087,2024-01-03T00:00Z,2024-01-02,2,Philadelphia 76ers,Chicago Bulls,110,97,True,Final
401585088,2024-01-03T01:00Z,2024-01-02,2,Memphis Grizzlies,San Antonio Spurs,106,98,True,Final
401585089,2024-01-03T01:00Z,2024-01-02,2,New Orleans Pelicans,Brooklyn Nets,112,85,True,Final
401585090,2024-01-03T01:00Z,2024-01-02,2,Oklahoma City Thunder,Boston Celtics,127,123,True,Final
401585091,2024-01-03T03:00Z,2024-01-02,2,Golden State Warriors,Orlando Magic,121,115,True,Final
401585092,2024-01-03T03:00Z,2024-01-02,2,Sacramento Kings,Charlotte Hornets,104,111,True,Final
401585093,2024-01-04T00:00Z,2024-01-03,2,Cleveland Cavaliers,Washington Wizards,140,101,True,Final
401585094,2024-01-04T00:00Z,2024-01-03,2,Indiana Pacers,Milwaukee Bucks,142,130,True,Final
401585095,2024-01-04T00:30Z,2024-01-03,2,Atlanta Hawks,Oklahoma City Thunder,141,138,True,Final
401585097,2024-01-04T01:00Z,2024-01-03,2,Houston Rockets,Brooklyn Nets,112,101,True,Final
401585098,2024-01-04T01:00Z,2024-01-03,2,Memphis Grizzlies,Toronto Raptors,111,116,True,Final
401585099,2024-01-04T01:00Z,2024-01-03,2,Minnesota Timberwolves,New Orleans Pelicans,106,117,True,Final
401585096,2024-01-04T01:30Z,2024-01-03,2,New York Knicks,Chicago Bulls,116,100,True,Final
401585100,2024-01-04T01:30Z,2024-01-03,2,Dallas Mavericks,Portland Trail Blazers,126,97,True,Final
401585101,2024-01-04T02:00Z,2024-01-03,2,Phoenix Suns,LA Clippers,122,131,True,Final
401585102,2024-01-04T02:00Z,2024-01-03,2,Utah Jazz,Detroit Pistons,154,148,True,Final/OT
401585103,2024-01-04T03:00Z,2024-01-03,2,Los Angeles Lakers,Miami Heat,96,110,True,Final
401585104,2024-01-04T03:00Z,2024-01-03,2,Sacramento Kings,Orlando Magic,138,135,True,Final/2OT
401585105,2024-01-05T00:30Z,2024-01-04,2,San Antonio Spurs,Milwaukee Bucks,121,125,True,Final
401585106,2024-01-05T03:00Z,2024-01-04,2,Golden State Warriors,Denver Nuggets,127,130,True,Final
401585107,2024-01-06T00:00Z,2024-01-05,2,Boston Celtics,Utah Jazz,126,97,True,Final
401585108,2024-01-06T00:00Z,2024-01-05,2,Indiana Pacers,Atlanta Hawks,150,116,True,Final
401585109,2024-01-06T00:30Z,2024-01-05,2,Brooklyn Nets,Oklahoma City Thunder,124,115,True,Final
401585110,2024-01-06T00:30Z,2024-01-05,2,Cleveland Cavaliers,Washington Wizards,114,90,True,Final
